ax,low-pass,high-pass
0.125000,0.006149,0.012360
-0.042236,0.004241,-0.015049
-0.211426,0.003379,-0.005334
-0.078125,0.002879,-0.002178
-0.164063,0.001469,-0.012784
-0.397217,-0.000833,-0.024116
-0.077148,0.000592,0.015002
-0.890381,-0.007902,-0.093786
-0.111328,-0.000412,0.075326
0.058105,-0.006073,-0.063317
-0.080322,-0.000991,0.050390
-0.144043,-0.006196,-0.058818
-0.001709,-0.000835,0.053371
0.115967,-0.004191,-0.038131
0.116943,0.000256,0.045224
-0.009766,-0.003550,-0.042032
0.119629,0.001181,0.049016
0.185059,-0.001441,-0.027949
0.052734,0.001405,0.030180
0.009766,-0.001114,-0.026585
-0.046387,0.000788,0.020018
-0.097900,-0.001716,-0.027027
-0.283691,-0.001646,-0.000938
-0.315186,-0.003974,-0.027513
-0.494141,-0.005365,-0.019435
-0.592285,-0.008088,-0.035619
-0.833496,-0.011194,-0.042601
-0.817383,-0.013319,-0.034798
-0.489746,-0.013237,-0.012411
-0.397461,-0.014249,-0.024477
-0.373779,-0.013989,-0.011366
-0.247314,-0.013802,-0.011915
-0.240723,-0.013534,-0.010822
-0.333740,-0.014133,-0.020188
-0.391113,-0.014376,-0.016829
-0.250977,-0.013737,-0.007274
-0.265137,-0.014052,-0.017243
-0.386230,-0.014504,-0.019069
-0.209717,-0.013335,-0.001521
-0.154053,-0.013258,-0.012480
-0.296143,-0.013442,-0.015296
-0.326172,-0.013621,-0.015436
-0.184326,-0.012624,-0.002542
-0.101074,-0.012098,-0.006783
-0.176270,-0.011882,-0.009692
-0.160889,-0.011322,-0.005661
-0.117920,-0.010794,-0.005462
-0.177490,-0.010813,-0.011004
-0.173096,-0.010341,-0.005565
-0.182617,-0.010434,-0.011372
-0.128418,-0.009604,-0.001210
-0.116211,-0.009581,-0.009358
-0.083008,-0.008625,0.001045
-0.089355,-0.008658,-0.008993
-0.124023,-0.008147,-0.002978
-0.070557,-0.007741,-0.003640
-0.024658,-0.006946,0.001093
-0.050537,-0.006820,-0.005543
-0.124023,-0.006757,-0.006118
-0.089844,-0.006375,-0.002519
-0.135742,-0.006695,-0.009925
-0.160889,-0.006583,-0.005448
-0.096191,-0.006323,-0.003699
-0.029785,-0.005692,0.000686
-0.041260,-0.005570,-0.004337
-0.094238,-0.005477,-0.004534
-0.107666,-0.005485,-0.005564
-0.133057,-0.005613,-0.006912
-0.163086,-0.005863,-0.008388
-0.218506,-0.006418,-0.012033
-0.192627,-0.006415,-0.006387
-0.137695,-0.006430,-0.006581
-0.135254,-0.006408,-0.006184
-0.118652,-0.006286,-0.005051
-0.089111,-0.006028,-0.003424
-0.098633,-0.006004,-0.005761
-0.139404,-0.006121,-0.007303
-0.141846,-0.006121,-0.006120
-0.131592,-0.006135,-0.006274
-0.179688,-0.006524,-0.010462
-0.155518,-0.006340,-0.004476
-0.096191,-0.006182,-0.004584
-0.099365,-0.006055,-0.004771
-0.143066,-0.006278,-0.008534
-0.139893,-0.006147,-0.004824
-0.116943,-0.006146,-0.006135
-0.124268,-0.006097,-0.005601
-0.135986,-0.006191,-0.007142
-0.171875,-0.006441,-0.008970
-0.166504,-0.006476,-0.006823
-0.123535,-0.006335,-0.004909
-0.112305,-0.006272,-0.005640
-0.119385,-0.006213,-0.005612
-0.118896,-0.006157,-0.005593
-0.141113,-0.006288,-0.007610
-0.149414,-0.006309,-0.006522
-0.135254,-0.006302,-0.006238
-0.125732,-0.006243,-0.005639
-0.120605,-0.006196,-0.005723
-0.127930,-0.006206,-0.006306
-0.139648,-0.006262,-0.006830
-0.154297,-0.006389,-0.007672
-0.112549,-0.006097,-0.003148
-0.110840,-0.006188,-0.007111
-0.153076,-0.006289,-0.007306
-0.165283,-0.006463,-0.008227
-0.133301,-0.006288,-0.004511
-0.139404,-0.006482,-0.008442
-0.158203,-0.006488,-0.006556
-0.148926,-0.006574,-0.007437
-0.114990,-0.006304,-0.003581
-0.141357,-0.006589,-0.009463
-0.145752,-0.006401,-0.004506
-0.120850,-0.006435,-0.006776
-0.131592,-0.006367,-0.005677
-0.155273,-0.006586,-0.008808
-0.134033,-0.006358,-0.004047
-0.114990,-0.006386,-0.006666
-0.138916,-0.006390,-0.006436
-0.132080,-0.006358,-0.006030
-0.135010,-0.006385,-0.006664
-0.145996,-0.006447,-0.007076
-0.151855,-0.006518,-0.007228
-0.141602,-0.006486,-0.006167
-0.145020,-0.006572,-0.007440
-0.121338,-0.006354,-0.004150
-0.146240,-0.006627,-0.009385
-0.157959,-0.006541,-0.005676
-0.171143,-0.006874,-0.010238
-0.150635,-0.006637,-0.004241
-0.112305,-0.006602,-0.006248
-0.087891,-0.006208,-0.002224
-0.155762,-0.006729,-0.011995
-0.152832,-0.006379,-0.002840
-0.137695,-0.006687,-0.009808
-0.153076,-0.006522,-0.004851
-0.194580,-0.007114,-0.013098
-0.261963,-0.007523,-0.011658
-0.310303,-0.008405,-0.017319
-0.302002,-0.008676,-0.011420
-0.364014,-0.009908,-0.022369
-0.388672,-0.010333,-0.014625
-0.386230,-0.011334,-0.021452
-0.433594,-0.012069,-0.019502
-0.411865,-0.012721,-0.019321
-0.539795,-0.014366,-0.030999
-0.588867,-0.015304,-0.024789
-0.690186,-0.017487,-0.039559
-0.846680,-0.019532,-0.040202
-0.792480,-0.020900,-0.034739
-0.568359,-0.020778,-0.019540
-0.655762,-0.022619,-0.041237
-0.591553,-0.021998,-0.015714
-0.597656,-0.023572,-0.039490
-0.427002,-0.021675,-0.002495
-0.578857,-0.024209,-0.049827
-0.547119,-0.022381,-0.003898
-0.262207,-0.022171,-0.020051
0.043945,-0.018178,0.022202
0.056396,-0.017903,-0.015128
-0.111816,-0.015959,0.003703
0.184814,-0.013329,0.013264
0.261719,-0.011095,0.011485
0.017090,-0.010899,-0.008913
0.166748,-0.007837,0.023118
0.416016,-0.005656,0.016404
0.687988,-0.000917,0.046991
-0.062744,-0.005192,-0.048409
0.163330,0.000563,0.058752
0.210693,-0.002593,-0.034502
-0.217285,-0.001294,0.011841
0.081055,-0.001490,-0.003481
0.466553,0.002708,0.045157
0.284180,0.001068,-0.015517
0.135010,0.003336,0.026271
0.046143,0.001258,-0.019754
0.074463,0.003366,0.024678
0.203125,0.002687,-0.004175
0.343506,0.005569,0.034715
-0.250732,0.000194,-0.054157
-0.411377,0.001280,0.012259
-0.195068,-0.001419,-0.028712
0.175781,0.002484,0.041948
0.099609,-0.000368,-0.029208
0.189453,0.003591,0.043630
0.220215,0.001479,-0.019884
0.213379,0.004702,0.037298
0.404785,0.004503,0.002489
0.739990,0.009888,0.064334
0.691650,0.009331,0.003705
0.551025,0.012652,0.046221
0.454834,0.011412,-0.001126
0.395508,0.013680,0.036620
0.365723,0.012412,-0.000410
0.237305,0.013251,0.021730
0.170898,0.011663,-0.004394
0.103271,0.011810,0.013293
0.055664,0.010109,-0.007086
0.127441,0.010812,0.017918
0.166504,0.009720,-0.001320
0.154053,0.010201,0.015066
0.180908,0.009514,0.002571
0.122070,0.009436,0.008646
0.162598,0.009196,0.006766
0.145264,0.008991,0.006917
0.060059,0.008102,-0.000889
0.037109,0.007746,0.004149
0.013184,0.006816,-0.002589
-0.015381,0.006290,0.000972
-0.039063,0.005328,-0.004400
-0.049072,0.004811,-0.000413
-0.028809,0.004179,-0.002217
-0.012451,0.003883,0.000897
0.006104,0.003510,-0.000267
0.008545,0.003285,0.001012
0.008789,0.002978,-0.000130
0.053955,0.003157,0.004974
0.059082,0.002944,0.000791
0.031738,0.002872,0.002137
0.026123,0.002650,0.000407
0.041016,0.002710,0.003321
0.020508,0.002360,-0.001177
0.031982,0.002503,0.003949
0.017334,0.002095,-0.002034
0.022705,0.002257,0.003894
0.018799,0.001887,-0.001852
0.049805,0.002272,0.006168
0.038574,0.001875,-0.002141
0.014160,0.001996,0.003223
0.018066,0.001699,-0.001307
0.030029,0.001897,0.003892
0.013184,0.001514,-0.002355
0.041748,0.001909,0.005900
0.013428,0.001362,-0.004161
0.020264,0.001745,0.005610
0.021729,0.001304,-0.003150
0.040039,0.001769,0.006470
0.030762,0.001329,-0.003119
0.045166,0.001831,0.006903
0.048584,0.001494,-0.001909
0.022461,0.001698,0.003759
0.042969,0.001585,0.000447
0.036377,0.001701,0.002867
0.028320,0.001542,-0.000061
0.021973,0.001586,0.002033
0.012207,0.001376,-0.000751
0.025146,0.001517,0.002947
0.016846,0.001276,-0.001165
0.010986,0.001346,0.002049
0.005371,0.001100,-0.001381
0.005371,0.001158,0.001740
0.014893,0.001032,-0.000244
0.012451,0.001060,0.001342
0.015625,0.000981,0.000185
0.003418,0.000905,0.000139
0.023193,0.001000,0.001961
0.005127,0.000791,-0.001323
-0.005859,0.000781,0.000676
-0.005371,0.000612,-0.001099
-0.005859,0.000599,0.000473
-0.008301,0.000439,-0.001177
0.006836,0.000551,0.001686
0.004639,0.000401,-0.001117
0.011719,0.000552,0.002071
0.005859,0.000380,-0.001358
-0.021484,0.000283,-0.000698
-0.020996,0.000144,-0.001254
-0.000244,0.000232,0.001119
-0.012695,0.000017,-0.002161
-0.009766,0.000113,0.001088
-0.015137,-0.000109,-0.002352
-0.015625,-0.000033,0.000734
-0.001465,-0.000102,-0.000800
0.030518,0.000220,0.003475
0.069824,0.000481,0.003122
0.095947,0.000959,0.005794
0.148193,0.001599,0.008065
0.166260,0.002141,0.007624
0.135742,0.002424,0.005279
0.093018,0.002527,0.003568
0.046143,0.002381,0.000906
0.140625,0.003231,0.011832
0.146484,0.003158,0.002417
0.173340,0.004080,0.013401
0.175293,0.004035,0.003581
0.273682,0.005595,0.021373
0.493408,0.007338,0.024958
0.439697,0.008195,0.016861
0.291016,0.008434,0.010848
0.628906,0.011880,0.046730
0.546143,0.011408,0.006628
0.173584,0.011244,0.009591
0.301025,0.011885,0.018365
0.655029,0.014617,0.042241
0.423584,0.013273,-0.000317
0.319336,0.014691,0.029028
0.509766,0.015121,0.019463
0.052979,0.012595,-0.012943
-0.089111,0.011800,0.003758
-0.048828,0.010034,-0.007815
-0.132080,0.008701,-0.004776
-0.112549,0.007398,-0.005783
-0.026367,0.006992,0.002890
-0.167969,0.004765,-0.017747
-0.276855,0.003548,-0.008767
-0.284424,0.001642,-0.017620
-0.229492,0.001079,-0.004620
-0.216553,-0.000394,-0.015285
-0.147217,-0.000299,0.000660
-0.034424,-0.000605,-0.003699
-0.155029,-0.001503,-0.010587
-0.307373,-0.002991,-0.018030
-0.408691,-0.004555,-0.020375
-0.323242,-0.005095,-0.010550
-0.389160,-0.006924,-0.025424
-0.408203,-0.007526,-0.013603
-0.223389,-0.007544,-0.007726
-0.041504,-0.006568,0.003296
-0.273193,-0.008460,-0.027586
-0.494873,-0.009448,-0.019435
-0.404053,-0.010278,-0.018679
-0.220703,-0.009611,-0.002865
-0.286621,-0.010833,-0.023188
-0.221191,-0.009751,0.001194
-0.170898,-0.010355,-0.016468
-0.289307,-0.010418,-0.011052
-0.294189,-0.010958,-0.016420
-0.117432,-0.009578,0.004373
-0.031738,-0.009331,-0.006836
-0.487061,-0.011877,-0.037615
-0.667480,-0.013134,-0.025844
-0.256836,-0.011916,0.000403
-0.121826,-0.011863,-0.011331
-0.212402,-0.011588,-0.008805
-0.289795,-0.012171,-0.018069
-0.078857,-0.010235,0.009345
-0.032471,-0.010342,-0.011427
-0.292969,-0.010848,-0.015969
-0.391846,-0.011738,-0.020734
-0.083984,-0.009664,0.011310
0.026123,-0.009509,-0.007941
-0.088379,-0.008718,-0.000728
-0.087158,-0.008580,-0.007182
0.016357,-0.007087,0.008008
-0.004883,-0.007145,-0.007726
-0.087646,-0.006579,-0.000857
-0.043701,-0.006271,-0.003153
-0.016602,-0.005582,0.001375
-0.008057,-0.005258,-0.001976
-0.016846,-0.004759,0.000282
-0.013428,-0.004463,-0.001466
-0.001709,-0.003955,0.001180
-0.019531,-0.003854,-0.002831
-0.066650,-0.003815,-0.003422
-0.065186,-0.003719,-0.002753
-0.044434,-0.003519,-0.001494
-0.077148,-0.003705,-0.005584
-0.109131,-0.003798,-0.004741
-0.071045,-0.003644,-0.002080
-0.098145,-0.003940,-0.006940
-0.107422,-0.003887,-0.003353
-0.088623,-0.003981,-0.004925
-0.106201,-0.004079,-0.005076
-0.110596,-0.004192,-0.005334
-0.065430,-0.003908,-0.001034
-0.075928,-0.004087,-0.005892
-0.096191,-0.004015,-0.003295
-0.056396,-0.003841,-0.002077
-0.046143,-0.003699,-0.002263
-0.065918,-0.003715,-0.003873
-0.043701,-0.003417,-0.000408
-0.057129,-0.003539,-0.004770
-0.072021,-0.003413,-0.002141
-0.048828,-0.003326,-0.002446
-0.060059,-0.003313,-0.003179
-0.072754,-0.003344,-0.003655
-0.050293,-0.003151,-0.001201
-0.055176,-0.003216,-0.003873
-0.090820,-0.003345,-0.004649
-0.097168,-0.003450,-0.004514
-0.073975,-0.003369,-0.002550
-0.062500,-0.003363,-0.003305
-0.102295,-0.003618,-0.006199
-0.109863,-0.003675,-0.004246
-0.067871,-0.003546,-0.002244
-0.079834,-0.003690,-0.005143
-0.092529,-0.003686,-0.003648
-0.072754,-0.003645,-0.003229
-0.077881,-0.003683,-0.004071
-0.099609,-0.003825,-0.005260
-0.089355,-0.003774,-0.003255
-0.045898,-0.003539,-0.001168
-0.065918,-0.003659,-0.004869
-0.110352,-0.003825,-0.005501
-0.082520,-0.003699,-0.002421
-0.045410,-0.003535,-0.001884
-0.069580,-0.003626,-0.004548
-0.094727,-0.003695,-0.004387
-0.136719,-0.004110,-0.008313
-0.108887,-0.003942,-0.002235
-0.125000,-0.004416,-0.009216
-0.114502,-0.004192,-0.001919
-0.112061,-0.004565,-0.008340
-0.106689,-0.004335,-0.002013
-0.116455,-0.004723,-0.008649
-0.144043,-0.004757,-0.005093
-0.188721,-0.005440,-0.012350
-0.276855,-0.006182,-0.013678
-0.302002,-0.006951,-0.014733
-0.332031,-0.007808,-0.016476
-0.420898,-0.009166,-0.022888
-0.485596,-0.010399,-0.022876
-0.399658,-0.010827,-0.015152
-0.401367,-0.011863,-0.022334
-0.635010,-0.014110,-0.036827
-0.650635,-0.015094,-0.025045
-0.424561,-0.015123,-0.015420
-0.371094,-0.015505,-0.019367
-0.525635,-0.016781,-0.029683
-0.607178,-0.017758,-0.027634
-0.378418,-0.016962,-0.008911
-0.350098,-0.017541,-0.023400
-0.508789,-0.018167,-0.024497
-0.605225,-0.019428,-0.032178
-0.463135,-0.018796,-0.012400
-0.307373,-0.018578,-0.016379
-0.339355,-0.018313,-0.015637
-0.376221,-0.018432,-0.019630
-0.478760,-0.019043,-0.025225
-0.508545,-0.019383,-0.022815
-0.368896,-0.018758,-0.012439
-0.286133,-0.018368,-0.014432
-0.382812,-0.018634,-0.021320
-0.375488,-0.018252,-0.014393
-0.245850,-0.017422,-0.009029
-0.216797,-0.016871,-0.011295
-0.224121,-0.016243,-0.009892
-0.054932,-0.014416,0.004058
-0.167480,-0.014807,-0.018766
-0.045898,-0.012309,0.012946
-0.052002,-0.012683,-0.016461
0.033203,-0.009924,0.017968
-0.043213,-0.010853,-0.020240
-0.051758,-0.008638,0.013760
0.053223,-0.008556,-0.007732
0.226563,-0.005318,0.027427
0.260010,-0.004979,-0.001557
0.135010,-0.003310,0.013568
0.119873,-0.003152,-0.001558
0.243896,-0.000765,0.023369
0.406738,0.000684,0.015341
0.426514,0.002821,0.024426
0.433105,0.004075,0.016752
0.345703,0.005136,0.015869
0.285400,0.005686,0.011245
0.255859,0.006326,0.012794
0.185791,0.006213,0.005078
0.229004,0.007093,0.015989
0.287354,0.007473,0.011312
0.315674,0.008431,0.018117
0.300537,0.008623,0.010562
0.287598,0.009311,0.016272
0.372314,0.010156,0.018700
0.308105,0.010206,0.010712
0.206543,0.010083,0.008841
0.250000,0.010477,0.014455
0.158936,0.009637,0.001150
0.072510,0.009263,0.005479
0.082520,0.008649,0.002441
0.027344,0.007892,0.000240
0.017334,0.007303,0.001342
0.094482,0.007301,0.007282
0.146240,0.007232,0.006535
0.140381,0.007183,0.006688
0.148438,0.007191,0.007274
0.114258,0.006874,0.003664
0.126953,0.006983,0.008091
0.147217,0.006885,0.005886
0.131104,0.006845,0.006443
0.098877,0.006502,0.003036
0.115234,0.006602,0.007608
0.083740,0.006063,0.000613
0.082520,0.006135,0.006869
0.062500,0.005527,-0.000626
0.073242,0.005674,0.007161
0.099609,0.005383,0.002448
0.102783,0.005531,0.007023
0.120850,0.005437,0.004486
0.098633,0.005379,0.004795
0.084229,0.005185,0.003217
0.097656,0.005245,0.005861
0.082764,0.004964,0.002115
0.055420,0.004793,0.003063
0.058350,0.004583,0.002464
0.072266,0.004554,0.004262
0.088623,0.004513,0.004098
0.114746,0.004701,0.006598
0.098877,0.004538,0.002895
0.068604,0.004448,0.003540
0.081543,0.004419,0.004117
0.083740,0.004362,0.003790
0.095703,0.004434,0.005165
0.102295,0.004441,0.004507
0.103027,0.004507,0.005171
0.081299,0.004336,0.002611
0.079346,0.004375,0.004765
0.071533,0.004170,0.002102
0.078613,0.004259,0.005163
0.077393,0.004080,0.002267
0.079102,0.004168,0.005056
0.063721,0.003895,0.001134
0.066162,0.003987,0.004923
0.098389,0.004022,0.004375
0.111816,0.004208,0.006082
0.112061,0.004239,0.004551
0.091797,0.004228,0.004120
0.106201,0.004370,0.005809
0.120605,0.004478,0.005569
0.109619,0.004507,0.004798
0
