ax,low-pass,high-pass
-1.186523,-0.034148,-0.049425
-1.201416,-0.036758,-0.063151
-0.970459,-0.036139,-0.029874
-0.752441,-0.036534,-0.040535
-0.760498,-0.036087,-0.031558
-0.696045,-0.035892,-0.033926
-0.565674,-0.034465,-0.020038
-0.607178,-0.034640,-0.036411
-0.748291,-0.034602,-0.034212
-0.707520,-0.034417,-0.032544
-0.599121,-0.033507,-0.024306
-0.677002,-0.033984,-0.038812
-0.752930,-0.033846,-0.032445
-0.715820,-0.033940,-0.034899
-0.719727,-0.033857,-0.033017
-0.741455,-0.034112,-0.036685
-0.677978,-0.033529,-0.027635
-0.677002,-0.033732,-0.035783
-0.676514,-0.033245,-0.028324
-0.868896,-0.034971,-0.052426
-0.756348,-0.033657,-0.020364
-0.412354,-0.032300,-0.018581
-0.582520,-0.032589,-0.035518
-0.825439,-0.033434,-0.041968
-0.487549,-0.030936,-0.005689
-0.458252,-0.031398,-0.036066
-0.371826,-0.028630,-0.000644
-0.285400,-0.028313,-0.025100
-0.261230,-0.025825,-0.000670
-0.171387,-0.024834,-0.014815
-0.307129,-0.023873,-0.014160
-0.262207,-0.022689,-0.010713
0.114502,-0.018842,0.020054
0.055176,-0.018342,-0.013284
-0.239990,-0.017547,-0.009511
-0.305176,-0.017661,-0.018811
-0.104980,-0.015381,0.007669
-0.147949,-0.015823,-0.020295
-0.165039,-0.014074,0.003615
0.010986,-0.013014,-0.002301
0.027344,-0.011433,0.004554
-0.093262,-0.011532,-0.012538
0.062012,-0.008965,0.016991
0.145508,-0.008371,-0.002366
0.215820,-0.005676,0.021577
0.304443,-0.004466,0.007765
0.239990,-0.002756,0.014533
0.218018,-0.001933,0.006397
0.332275,0.000409,0.024084
0.356934,0.001291,0.010208
0.445313,0.003946,0.030789
0.482910,0.004980,0.015444
0.500244,0.007319,0.030968
0.741455,0.010130,0.038550
0.887207,0.013248,0.044768
0.843506,0.015221,0.035177
0.780762,0.017294,0.038258
0.500732,0.016661,0.010251
0.525391,0.018577,0.037957
0.713379,0.019575,0.029664
0.671143,0.020820,0.033409
0.733887,0.022155,0.035648
0.801270,0.023731,0.039675
0.685059,0.023895,0.025551
0.604736,0.024550,0.031175
0.689209,0.025370,0.033660
0.773193,0.026593,0.038957
0.649414,0.026269,0.022996
0.420166,0.025425,0.016888
0.419922,0.025155,0.022425
0.601562,0.025927,0.033734
0.632812,0.025957,0.026255
0.320557,0.024067,0.004958
0.064453,0.022017,0.001289
0.399414,0.023165,0.034774
0.416748,0.021608,0.005863
0.033691,0.019456,-0.002303
-0.025879,0.017684,-0.000233
0.097412,0.016900,0.008980
0.111572,0.015548,0.001870
-0.015381,0.013871,-0.003086
-0.078369,0.012240,-0.004245
-0.191406,0.009936,-0.013364
-0.153809,0.008890,-0.001682
-0.283203,0.005934,-0.023958
-0.243408,0.005390,-0.000105
-0.218750,0.003142,-0.019592
-0.307373,0.001974,-0.009835
-0.296631,0.000199,-0.017747
-0.191650,0.000082,-0.001099
-0.228027,-0.001682,-0.019523
-0.083984,-0.000612,0.010207
-0.201416,-0.003024,-0.027416
-0.444580,-0.004108,-0.015064
-0.289307,-0.004848,-0.012329
-0.058838,-0.003878,0.005924
-0.059326,-0.004495,-0.010731
0.026855,-0.002994,0.012182
-0.041504,-0.004059,-0.014821
-0.301270,-0.004920,-0.013627
-0.457520,-0.007067,-0.028776
-0.548828,-0.008520,-0.023208
-0.649902,-0.011116,-0.037371
-0.283936,-0.009355,0.008454
-0.420410,-0.012611,-0.045530
-0.571777,-0.012378,-0.010028
-0.502197,-0.014511,-0.036073
-0.587158,-0.015006,-0.020018
-0.951172,-0.019721,-0.067389
-1.349853,-0.023361,-0.060163
-1.352539,-0.027286,-0.066980
-1.100098,-0.028256,-0.038057
-0.862793,-0.029584,-0.043020
-0.733154,-0.029337,-0.026836
-0.662353,-0.029864,-0.035191
-0.572998,-0.028935,-0.019546
-0.529785,-0.029022,-0.029894
-0.642822,-0.029168,-0.030651
-0.836426,-0.030808,-0.047386
-0.766602,-0.030364,-0.025873
-0.605957,-0.030420,-0.030992
-0.529297,-0.029431,-0.019434
-0.673096,-0.030643,-0.042894
-0.782227,-0.030708,-0.031367
-0.405029,-0.028656,-0.007909
-0.375488,-0.028471,-0.026597
-0.453613,-0.027405,-0.016622
-0.531494,-0.027882,-0.032709
-0.214600,-0.024432,0.010451
-0.051758,-0.023508,-0.014169
-0.167725,-0.021591,-0.002202
-0.201416,-0.021099,-0.016124
0.022705,-0.017695,0.016716
0.217773,-0.015708,0.004388
0.027100,-0.014434,-0.001554
0.025146,-0.012804,0.003677
0.257813,-0.009864,0.019857
0.206055,-0.008934,0.000475
0.226807,-0.006332,0.019980
0.277100,-0.005154,0.006757
0.243164,-0.003274,0.015736
0.097168,-0.003481,-0.005574
0.010742,-0.002624,0.006040
0.068604,-0.002327,0.000678
0.053711,-0.001738,0.004217
-0.186768,-0.003440,-0.020646
-0.049072,-0.001837,0.014372
0.301025,-0.000410,0.014014
0.208740,0.000170,0.006034
0.386719,0.002793,0.029314
0.746582,0.006188,0.040517
0.636230,0.007466,0.020391
0.667725,0.010533,0.041540
0.863770,0.013179,0.039938
0.763184,0.014904,0.032343
0.914795,0.018324,0.052900
0.820312,0.018987,0.025690
0.626221,0.020246,0.032982
0.689453,0.021307,0.032037
0.716064,0.022566,0.035292
0.573975,0.022294,0.019542
0.469238,0.022488,0.024448
0.415772,0.021829,0.015171
0.460449,0.022352,0.027635
0.429932,0.021559,0.013546
0.331543,0.021195,0.017512
0.274170,0.020074,0.008740
0.334961,0.020265,0.022193
0.085205,0.017313,-0.012527
0.155029,0.018037,0.025353
0.275146,0.016566,0.001692
0.087646,0.015646,0.006348
-0.008545,0.013649,-0.006546
0.020508,0.013123,0.007802
-0.096436,0.010522,-0.015779
-0.180420,0.009406,-0.001878
-0.139404,0.007584,-0.010837
0.212891,0.009513,0.029022
0.605713,0.011186,0.028104
0.171875,0.009270,-0.010106
0.098633,0.010062,0.018074
0.184570,0.009172,0.000164
0.229980,0.010196,0.020549
0.213623,0.009325,0.000527
0.200439,0.010066,0.017560
0.141602,0.008869,-0.003236
0.087646,0.009046,0.010833
-0.015137,0.007222,-0.011220
0.104004,0.008333,0.019571
-0.432861,0.002474,-0.056767
-0.297607,0.004490,0.024873
-0.273438,-0.000166,-0.047244
-0.160889,0.002415,0.028512
-0.134766,-0.001229,-0.038075
-0.010254,0.001917,0.033725
-0.072998,-0.001609,-0.037260
-0.029785,0.001346,0.031226
-0.057861,-0.001801,-0.033623
-0.072754,0.000525,0.024049
-0.153564,-0.002735,-0.035705
-0.393311,-0.002751,-0.002906
-0.179932,-0.003723,-0.013549
-0.074707,-0.002883,0.005606
-0.212158,-0.004801,-0.024196
-0.161377,-0.003695,0.007494
-0.143311,-0.005137,-0.019718
-0.230225,-0.004924,-0.002777
-0.156982,-0.005525,-0.011601
0.018311,-0.003929,0.012205
0.043701,-0.004221,-0.007174
-0.109863,-0.004144,-0.003360
-0.083008,-0.004168,-0.004413
0.025146,-0.003228,0.006279
0.027344,-0.003230,-0.003253
-0.067139,-0.003217,-0.003082
-0.058105,-0.003146,-0.002425
0.012695,-0.002561,0.003349
-0.013672,-0.002716,-0.004278
-0.010742,-0.002208,0.002926
0.025635,-0.002041,-0.000356
0.061768,-0.001328,0.005883
0.079834,-0.001044,0.001832
0.053223,-0.000669,0.003123
-0.024902,-0.001066,-0.005083
0.052979,-0.000125,0.009394
0.088379,-0.000167,-0.000594
0.098389,0.000694,0.009396
0.139404,0.000991,0.003996
0.172119,0.001969,0.011854
0.118164,0.001778,-0.000153
-0.008789,0.001559,-0.000652
-0.029297,0.001235,-0.002043
0.008301,0.001358,0.002606
0.011963,0.001120,-0.001295
-0.038818,0.000810,-0.002315
-0.015869,0.000799,0.000678
0.062500,0.001177,0.005008
0.051758,0.001081,0.000101
0.021484,0.001149,0.001841
0.010010,0.000976,-0.000775
0.043457,0.001303,0.004616
0.060059,0.001295,0.001205
0.041260,0.001414,0.002617
0.024414,0.001270,-0.000184
0.037598,0.001475,0.003552
0.025146,0.001255,-0.000969
0.008545,0.001291,0.001651
-0.007080,0.000982,-0.002139
0.037354,0.001371,0.005309
0.038574,0.001126,-0.001359
0.001709,0.001150,0.001391
0.026611,0.001148,0.001130
0.081787,0.001614,0.006333
0.041504,0.001287,-0.002028
-0.006104,0.001287,0.001296
-0.031982,0.000806,-0.004058
0
