ax,low-pass,high-pass
-0.097656,-0.059218,-0.003534
-0.181396,-0.070214,-0.003103
-0.068359,-0.070047,-0.003480
-0.027832,-0.066248,-0.002795
0.018555,-0.058615,-0.002732
0.005615,-0.052835,-0.002269
-0.106445,-0.057660,-0.003124
0.075684,-0.045659,-0.001266
0.068115,-0.035419,-0.002036
-0.170410,-0.047568,-0.002429
-0.024658,-0.045506,-0.001885
0.147949,-0.028095,-0.000813
0.207764,-0.006868,0.000122
0.031494,-0.003415,-0.000418
-0.024902,-0.005349,-0.000101
0.011230,-0.003857,-0.000255
0.005127,-0.003049,-0.000042
-0.012939,-0.003939,-0.000316
0.121338,0.007336,0.000948
0.072021,0.013158,0.000322
0.120117,0.022784,0.001758
-0.031250,0.017921,0.000013
-0.011230,0.015297,0.001365
0.074219,0.020600,0.000612
0.015625,0.020153,0.001257
-0.025146,0.016076,0.000303
-0.016113,0.013179,0.000910
-0.011963,0.010916,0.000154
0.008545,0.010703,0.000823
-0.006836,0.009124,0.000072
-0.001953,0.008127,0.000666
-0.003418,0.007088,0.000032
0.003906,0.006802,0.000583
0.010986,0.007178,0.000116
-0.001709,0.006378,0.000469
0.001221,0.005914,0.000106
-0.002930,0.005118,0.000365
0.006836,0.005273,0.000143
0.001953,0.004974,0.000318
-0.001221,0.004417,0.000108
-0.003418,0.003711,0.000235
0.000977,0.003465,0.000098
-0.004639,0.002736,0.000157
-0.010498,0.001545,-0.000004
0.001709,0.001560,0.000144
0.000732,0.001485,0.000003
0.004395,0.001747,0.000155
-0.003418,0.001282,-0.000026
0.004395,0.001562,0.000164
-0.011230,0.000411,-0.000112
0.000488,0.000418,0.000140
0.003174,0.000666,-0.000067
0.001709,0.000760,0.000130
0.004639,0.001109,-0.000018
0.004639,0.001427,0.000145
0.007813,0.002001,0.000048
0.008545,0.002590,0.000189
0.007813,0.003060,0.000103
0.003662,0.003114,0.000186
0.000977,0.002922,0.000093
-0.002686,0.002417,0.000133
0.004639,0.002617,0.000115
-0.005127,0.001920,0.000068
0.004150,0.002121,0.000129
-0.004639,0.001513,0.000019
0.006104,0.001926,0.000156
0.003174,0.002038,0.000041
-0.002197,0.001657,0.000111
-0.001221,0.001398,0.000024
0.000977,0.001360,0.000100
-0.001465,0.001106,0.000008
-0.007080,0.000369,0.000026
0.000000,0.000336,0.000007
0.003418,0.000613,0.000049
0.004883,0.000997,0.000045
0.005615,0.001413,0.000086
0.008301,0.002033,0.000105
0.007324,0.002509,0.000131
0.009766,0.003162,0.000166
0.003662,0.003207,0.000138
0.006348,0.003490,0.000189
0.001465,0.003308,0.000126
0.006348,0.003581,0.000208
-0.002197,0.003061,0.000086
-0.001709,0.002632,0.000158
-0.001465,0.002263,0.000060
-0.009521,0.001203,0.000054
0.003906,0.001446,0.000081
-0.002930,0.001052,0.000021
0.003662,0.001287,0.000097
-0.007568,0.000490,-0.000044
0.012695,0.001588,0.000183
0.001953,0.001621,-0.000021
-0.000244,0.001453,0.000150
-0.003906,0.000971,-0.000049
-0.002686,0.000642,0.000102
0.006104,0.001133,0.000009
0.012207,0.002130,0.000183
-0.008789,0.001147,-0.000064
0.000000,0.001044,0.000152
0.000244,0.000972,-0.000051
0.000977,0.000973,0.000134
-0.000244,0.000863,-0.000044
-0.004639,0.000368,0.000073
0.005371,0.000818,0.000007
0.007324,0.001404,0.000120
0.002930,0.001541,0.000030
0.004883,0.001842,0.000139
0.004883,0.002115,0.000064
-0.008057,0.001200,0.000050
0.005127,0.001553,0.000095
-0.001465,0.001282,0.000029
-0.005615,0.000661,0.000033
-0.003174,0.000316,-0.000001
0.002197,0.000485,0.000045
0.001953,0.000617,0.000015
0.001465,0.000694,0.000049
0.001465,0.000763,0.000024
-0.000488,0.000650,0.000037
-0.000488,0.000548,0.000016
-0.001465,0.000367,0.000019
-0.002930,0.000070,-0.000011
0.006592,0.000657,0.000069
0.005615,0.001103,0.000037
-0.007080,0.000367,-0.000000
0.002930,0.000597,0.000054
0.004150,0.000917,0.000033
0.002197,0.001032,0.000063
0.000488,0.000983,0.000032
0.004150,0.001268,0.000085
0.001953,0.001330,0.000042
0.001221,0.001320,0.000081
-0.005127,0.000740,-0.000007
-0.001221,0.000564,0.000057
-0.005615,0.000007,-0.000051
-0.006836,-0.000608,-0.000008
0.001465,-0.000422,-0.000030
0.003662,-0.000054,0.000023
0.010254,0.000873,0.000058
0.001953,0.000971,0.000035
-0.003662,0.000554,0.000018
-0.007568,-0.000177,-0.000033
0.003662,0.000168,0.000045
0.003906,0.000505,0.000005
-0.000977,0.000371,0.000029
0.006348,0.000909,0.000055
0.001953,0.001003,0.000040
-0.008301,0.000166,-0.000021
0.004639,0.000568,0.000071
0.000244,0.000539,-0.000016
-0.002197,0.000293,0.000041
-0.000732,0.000201,-0.000019
0.008545,0.000952,0.000103
-0.007813,0.000163,-0.000079
-0.004395,-0.000247,0.000050
-0.005371,-0.000708,-0.000109
0.007324,0.000014,0.000100
0.001953,0.000189,-0.000074
0.010742,0.001139,0.000170
-0.000488,0.000992,-0.000066
0.000977,0.000991,0.000149
0.006104,0.001451,-0.000005
-0.002197,0.001123,0.000105
0.008545,0.001791,0.000065
-0.000977,0.001542,0.000079
0.003174,0.001689,0.000080
-0.000977,0.001449,0.000058
0.003418,0.001626,0.000094
-0.001465,0.001348,0.000036
-0.002686,0.000985,0.000056
0.002930,0.001160,0.000054
0.005127,0.001517,0.000088
0.003906,0.001732,0.000076
0.006348,0.002147,0.000124
-0.004150,0.001581,0.000029
0.003662,0.001768,0.000132
0.000732,0.001675,0.000030
-0.000977,0.001436,0.000102
0.007324,0.001966,0.000084
0.002930,0.002053,0.000108
0.000000,0.001868,0.000070
0.004150,0.002073,0.000123
0.006348,0.002458,0.000109
-0.004639,0.001819,0.000064
-0.000977,0.001568,0.000083
-0.000244,0.001405,0.000051
0.002197,0.001476,0.000086
0.004639,0.001761,0.000080
-0.004150,0.001229,0.000038
0.001465,0.001250,0.000078
0.006836,0.001753,0.000087
0.006348,0.002166,0.000116
-0.002686,0.001730,0.000050
0.006836,0.002189,0.000152
0.003662,0.002322,0.000071
-0.001953,0.001937,0.000110
0.004395,0.002158,0.000094
0.006104,0.002513,0.000140
0.000000,0.002287,0.000078
0.003174,0.002367,0.000142
-0.003662,0.001824,0.000035
0.000977,0.001748,0.000125
-0.005371,0.001107,-0.000014
0.004639,0.001425,0.000141
0.008789,0.002088,0.000059
-0.005859,0.001373,0.000070
-0.002930,0.000985,0.000025
-0.000244,0.000875,0.000056
0.003174,0.001082,0.000047
-0.004395,0.000589,0.000011
0.005859,0.001063,0.000086
-0.002441,0.000748,-0.000011
-0.008789,-0.000111,0.000000
0.003174,0.000185,0.000017
0.000000,0.000168,0.000000
0.006348,0.000724,0.000065
-0.004150,0.000286,-0.000034
0.000732,0.000326,0.000060
0.008789,0.001088,0.000043
-0.009766,0.000111,-0.000030
-0.002197,-0.000097,0.000018
0.002197,0.000110,-0.000007
-0.000244,0.000078,0.000013
0.002686,0.000312,0.000016
0.000244,0.000306,0.000013
0.005371,0.000762,0.000057
0.000000,0.000694,0.000011
0.005127,0.001093,0.000089
0
